% Model:              NS-xy.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jun 29 2026, 12:19
% Dimension:          2
% Nodes:              3393
% Expressions:        3
% Description:        Velocity field, y-component, Velocity field, x-component, Pressure
% Length unit:        m
% x                       y                        v (m/s)                  u (m/s)                  p (Pa)
0.9169119668669443        0.093478041423497        5.985562188272986E-17    0.1521558422773396       9.235906694277558
0.9448132282938058        0.6653280421241992       2.348941601806014E-16    0.9244378186916575       9.212655643088503
0.9501170260699111        3.771993629471622        -3.082213684565177E-17   0.358349407129995        9.208235811608416
0.9518763358555271        0.22094891073261752      1.1292193406517477E-17   0.34790717574022517      9.206769720120404
0.9552628568635269        3.5270776658551553       -6.82232567640578E-17    0.695014084352655        9.2039476192804
0.9637116877716702        0.5086775088741772       1.3186173863033103E-16   0.7399821781092797       9.196906926856949
0.9881456087398928        0.3493159287746947       4.995082868575837E-17    0.5313508737512719       9.176545326050094
0.9940338507544046        3.904781194320193        -1.0701711394168545E-16  0.15492025073505789      9.171638457704672
1.0009182688786549        2.997946043638386        -8.19472197223494E-17    1.2517098724943727       9.16590144260113
1.0052060512451177        2.82370516745525         -1.1091024487005647E-16  1.3839624154614667       9.162328290629075
1.0068499849543262        0.8037388969257935       2.6865232034473474E-16   1.0703997388632018       9.160958345871402
1.00727551722423          0.14583527362064908      -3.647429380118429E-17   0.23419715310441128      9.160603735646488
1.0087570685186011        3.6603204775459965       -4.184744977987411E-17   0.5180566299339312       9.159369109567841
1.0092870293132061        0.05462513949028325      1.7761400152788967E-17   0.08979860504033335      9.158927475572334
1.0093041665536089        3.9449217679803046       -1.635594396282009E-16   0.09053304851515266      9.158913194538675
1.0093457943925235        0                        0                        0                        9.158878504672899
1.0093457943925235        0.024829608859219657     -6.6476876311314404E-18  0.041125802483657006     9.158878504672893
1.0093457943925235        3.9749644399910475       -2.9163634622290084E-17  0.04146477532118696      9.15887850467289
1.0093457943925235        4                        0                        0                        9.158878504672892
1.0107483144470109        3.852805015601205        -1.26064345750401E-16    0.2362973225679248       9.15770973796083
1.011456745183791         3.350110626608594        -6.5451381943741E-17     0.9071672066327295       9.157119379013515
1.013488502662173         2.644573768607654        -1.404650609068598E-16   1.493551940342887        9.155426247781532
1.0168201030179325        2.459587000241443        -2.6306720331432357E-16  1.5786582455037814       9.152649914151736
1.0197428848601096        2.2753843214610083       -2.349110164000636E-16   1.635068114788943        9.150214262616581
1.0204075716035288        2.091762824027428        -2.327132909866331E-16   1.6631581600527146       9.14966035699707
1.0207075568824027        1.9085341835145504       -1.4572357725326093E-16  1.6631808351727722       9.149410369264674
1.0209271041138028        1.7253903503137664       -6.631205036111721E-17   1.6352456417913361       9.149227413238505
1.0210898944744058        1.5426558955322198       4.111608567016828E-17    1.5795151542119032       9.149091754604669
1.021421530946601         1.3590212093554022       1.3286754614695186E-16   1.4954775791432466       9.148815390877843
1.022270418078235         1.1759438774456417       1.5863164831720613E-16   1.383721461200283        9.148107984934812
1.0244221133265348        0.09562394840701567      -1.2670140175356256E-17  0.15556327254963134      9.146314905561228
1.040051861623473         0.9862329767106092       2.5806530240227254E-16   1.2384485093712374       9.133290115313779
1.0414922917821785        3.1640760397226666       -4.136790532159459E-17   1.1020529057264976       9.13208975684819
1.0575331999067061        0.22772854881807578      -1.9408836603386775E-17  0.35793912638563197      9.118722333411087
1.058880834500548         0.6296090866524965       1.2703116628054825E-16   0.8841786435894151       9.117599304582884
1.060651500794437         3.779040266918293        -9.230744896290613E-17   0.34792322028470396      9.116123749337978
1.095406793586987         0.44470364697992326      1.1785781057408138E-16   0.6587721892843542       9.087161005344184
1.1049357062076672        3.5245516881825583       -6.954063878817348E-17   0.6982258958582135       9.079220244826951
1.1054740455275125        3.9048918546654554       -4.7446383153599946E-17  0.15474459251216732      9.078771628727084
1.1082935228317015        0.3159440080784908       4.325315167604802E-17    0.4849814233638593       9.076422064306923
1.1162159854461196        0.14763615257021798      3.4473630245918934E-17   0.23697840697297315      9.069820012128242
1.1204249038685714        3.6751152582251168       -4.477478603199407E-17   0.49749536319225046      9.066312580109528
1.121444229087352         0.055117955023809395     2.6297280152822094E-17   0.09059742963717952      9.065463142427209
1.121462954219365         3.9446050337435965       -7.337996801960466E-17   0.09104635947461077      9.065447538150533
1.1214953271028025        0                        0                        0                        9.065420560747654
1.1214953271028025        0.025053615919913366     -3.082307144780067E-17   0.04149449167041288      9.065420560747658
1.1214953271028039        3.974820469883453        2.0556131296970053E-17   0.041701713220541045     9.065420560747674
1.1214953271028039        4                        0                        0                        9.065420560747674
1.1247458794470455        2.912498387175194        -5.59614870142636E-17    1.3197277889177796       9.06271176712747
1.1279818505941863        3.0394008667232053       -1.5691009291522522E-17  1.216519099272938        9.060015124504853
1.129264976492431         3.850686624261052        -3.30372824953041E-17    0.2395662578255137       9.058945852922982
